0:Sol
37329:d3 Pup
37406:23 Lyn
37447:ALF Mon:26 Mon
37504:ZET Vol
37609:24 Lyn
37629:SIG Gem:75 Gem
37648:1 Pup
37677:l Pup:3 Pup
37704:c Gem:76 Gem
37740:KAP Gem:77 Gem
37766:YZ CMi:Gliese 285:Ross 882
37811:79 Gem
37819:c Pup
37826:Pollux:BET Gem:78 Gem
37842:2 Pup B
37843:2 Pup A
37891:4 Pup
37908:g Gem:81 Gem
37921:11 CMi
37934:49 Cam
37949:51 Cam
38016:PI Gem:80 Gem
38048:5 Pup
38070:OMI Pup
38089:Q Pup
38106:82 Gem
38164:P Pup
38170:Asmidiske:XI Pup:7 Pup
38211:6 Pup
38372:8 Pup
38373:ZET CMi:13 CMi
38382:9 Pup
38414:a Pup
38427:10 Pup
38455:b Pup
38518:J Pup
38538:PHI Gem:83 Gem
38623:25 Lyn
38639:26 Lyn
38722:85 Gem
38827:CHI Car
38835:j Pup:11 Pup
38848:1 Cnc
38872:N Pup
38917:O Pup
38962:14 CMi
39023:12 Pup
39079:27 Mon
39177:3 Cnc
39191:OME1 Cnc:2 Cnc
39211:28 Mon
39236:5 Cnc
39261:53 Cam
39263:OME2 Cnc:4 Cnc
39348:54 Cam
39424:CHI Gem
39429:Naos:ZET Pup
39524:14 Pup
39567:8 Cnc
39659:MU1 Cnc:9 Cnc
39722:28 Lyn
39757:RHO Pup:15 Pup
39780:MU Cnc:MU2 Cnc:10 Cnc
39794:EPS Vol
39847:27 Lyn
39863:ZET Mon:29 Mon
39874:12 Cnc
39906:16 Pup
39953:Regor:GAM Vel:GAM2 Vel
40023:PSI Cnc:14 Cnc
40035:18 Pup
40084:19 Pup
40091:h1 Pup
40167:Tegmine:ZET1 Cnc:ZET2 Cnc:16 Cnc
40240:15 Cnc
40259:20 Pup
40274:r Pup
40326:h2 Pup
40526:Al Tarf:BET Cnc:17 Cnc
40604:21 Pup
40646:29 Lyn
40702:ALF Cha
40706:q Pup
40817:KAP1 Vol
40834:KAP2 Vol
40843:CHI Cnc:18 Cnc
40875:30 Lyn
40881:LAM Cnc:19 Cnc
40888:TET Cha
40945:w Pup
41003:ETA Vol
41037:Avior:EPS Car
41039:B Vel
41067:22 Pup
41075:31 Lyn
41117:d1 Cnc:20 Cnc
41163:21 Cnc
41211:1 Hya
41307:C Hya
41312:BET Vol
41319:d2 Cnc:25 Cnc
41375:2 Hya
41377:PHI1 Cnc:22 Cnc
41389:24 Cnc
41400:27 Cnc
41404:PHI2 Cnc:23 Cnc
41483:F Vel
41574:28 Cnc
41578:29 Cnc
41704:Muscida:OMI UMa:1 UMa
41816:UPS1 Cnc:30 Cnc
41822:TET Cnc:31 Cnc
41904:34 Cnc
41909:ETA Cnc:33 Cnc
41940:UPS2 Cnc:32 Cnc
41975:32 Lyn
42080:2 UMa
42088:C Vel
42090:33 Lyn
42129:e1 Car
42133:35 Cnc
42134:e2 Car
42146:3 Hya
42265:c Cnc:36 Cnc
42312:e Vel
42313:DEL Hya:4 Hya
42334:ETA Pyx
42353:37 Cnc
42402:Minhar al Shuja:SIG Hya:5 Hya
42425:TET Vol
42438:PI1 UMa:3 UMa
42483:ZET Pyx
42485:38 Cnc
42509:a Hya:6 Hya
42515:BET Pyx
42516:39 Cnc
42523:40 Cnc
42527:PI2 UMa:4 UMa
42536:OMI Vel
42556:EPS Cnc:41 Cnc
42568:d Car
42570:b Vel
42604:34 Lyn
42624:n Vel
42637:ETA Cha
42662:9 Hya
42795:45 Cnc
42799:ETA Hya:7 Hya
42806:Asellus Borealis:GAM Cnc:43 Cnc
42828:ALF Pyx
42834:D Vel
42835:F Hya
42884:d Vel
42911:Asellus Australis:DEL Cnc:47 Cnc
42913:DEL Vel
42917:b Cnc:49 Cnc
42931:10 Hya
42954:46 Cnc
43023:a Vel
43067:D Hya:12 Hya
43100:IOT Cnc B:48 Cnc B
43103:IOT Cnc A:48 Cnc A
43105:f Car
43109:EPS Hya:11 Hya
43121:50 Cnc
43234:RHO Hya:13 Hya
43305:14 Hya
43347:g Vel
43409:GAM Pyx
43413:f Vel
43454:54 Cnc
43496:15 Hya
43531:35 Lyn
43575:53 Cnc
43584:SIG1 Cnc:51 Cnc
43587:RHO1 Cnc:55 Cnc
43644:b UMa:5 UMa
43721:57 Cnc
43783:c Car
43813:ZET Hya:16 Hya
43822:17 Hya
43825:DEL Pyx
43834:RHO2 Cnc:58 Cnc
43851:60 Cnc
43878:H Vel
43903:6 UMa
43908:ZET Oct
43932:SIG2 Cnc:59 Cnc
43937:b1 Car
43970:OMI1 Cnc:62 Cnc
44001:OMI2 Cnc:63 Cnc
44031:61 Cnc
44066:Acubens:ALF Cnc:65 Cnc
44127:Talitha Borealis:Dnoces:IOT UMa:9 UMa
44143:b2 Car
44154:SIG3 Cnc:64 Cnc
44191:w Vel
44248:10 UMa
44307:66 Cnc
44342:67 Cnc
44382:ALF Vol
44390:RHO UMa:8 UMa
44405:NU Cnc:69 Cnc
44471:Talitha Australis:KAP UMa:12 UMa
44511:c Vel
44512:70 Cnc
44659:OME Hya:18 Hya
44798:KAP Cnc:76 Cnc
44816:Suhail:LAM Vel
44818:TAU Cnc:72 Cnc
44824:KAP Pyx
44857:SIG1 UMa:11 UMa
44883:19 Hya
44892:75 Cnc
44901:f UMa:15 UMa
44946:XI Cnc:77 Cnc
44961:20 Hya
45001:EPS Pyx
45033:79 Cnc
45038:SIG2 UMa:13 UMa
45075:TAU UMa:14 UMa
45080:a Car
45101:i Car
45170:PI1 Cnc:81 Cnc
45184:21 Hya
45238:Miaplacidus:BET Car
45290:36 Lyn
45333:c UMa:16 UMa
45336:TET Hya:22 Hya
45343:Gliese 338:Struve 1321
45344:z Vel
45410:PI Cnc:PI2 Cnc:82 Cnc
45439:l Vel
45448:k Vel
45455:17 UMa
45493:e UMa:18 UMa
45496:g Car
45526:24 Hya
45527:23 Hya
45556:Aspidiske:IOT Car
45631:K Vel
45688:38 Lyn
45751:26 Hya
45811:27 Hya
45856:k Car
45860:ALF Lyn:40 Lyn
45902:TET Pyx
45941:KAP Vel
46026:LAM Pyx
46107:IOT Cha
46146:KAP Leo:1 Leo
46221:28 Hya
46283:I Vel
46365:29 Hya
46371:G Hya
46390:Alphard:Cor Hydrae:ALF Hya:30 Hya
46454:OME Leo:2 Leo
46457:3 Leo
46509:Ukdah:TAU1 Hya:31 Hya
46515:EPS Ant
46651:PSI Vel
46652:7 LMi
46657:ZET1 Ant
46701:N Vel
46733:h UMa:23 UMa
46734:ZET2 Ant
46735:8 LMi
46750:Alterf:LAM Leo:4 Leo
46771:XI Leo:5 Leo
46774:6 Leo
46776:TAU2 Hya:32 Hya
46853:Al Haud:TET UMa:25 UMa
46904:9 LMi
46928:ZET Cha
46950:L Vel
46952:10 LMi
46974:h Car
46977:d UMa:24 UMa
46982:33 Hya
47006:26 UMa
47013:22 UMa
47080:11 LMi
47096:7 Leo
47175:M Vel
47189:8 Leo
47205:10 Leo
47249:34 Hya
47267:y Vel
47300:42 Lyn
47310:2 Sex
47391:m Car
47427:37 Hya
47431:IOT Hya:35 Hya
47452:KAP Hya:38 Hya
47508:Subra:OMI Leo:14 Leo
47522:I Hya
47550:13 Leo
47570:43 Lyn
47631:13 LMi
47654:27 UMa
47701:f Leo:15 Leo
47717:O Vel
47723:PSI Leo:16 Leo
47758:TET Ant
47854:l Car
47908:Ras Elased Australis:EPS Leo:17 Leo
47911:28 UMa
47956:NU Cha
47959:18 Leo
48002:UPS Car
48029:19 Leo
48218:20 Leo
48224:u Vel
48273:4 Sex
48319:UPS UMa:29 UMa
48324:23 Leo
48341:6 Sex
48356:UPS1 Hya:39 Hya
48374:m Vel
48390:g Leo:22 Leo
48402:PHI UMa:30 UMa
48414:7 Sex
48437:GAM Sex:8 Sex
48455:Rasalas:Ras Elased Borealis:MU Leo:24 Leo
48682:31 UMa
48774:Tseen Ke:PHI Vel
48833:19 LMi
48883:NU Leo:27 Leo
48926:ETA Ant
48990:12 Sex
49029:PI Leo:29 Leo
49065:MU Cha
49067:BD-08 2823
49081:20 LMi
49329:13 Sex
49402:UPS2 Hya:40 Hya
49530:14 Sex
49583:ETA Leo:30 Leo
49593:21 LMi
49637:31 Leo
49641:ALF Sex:15 Sex
49669:Regulus:Kabeleced:Cor Leonis:Kalb:ALF Leo:32 Leo
49712:Q Vel
49812:17 Sex
49841:LAM Hya:41 Hya
49865:18 Sex
49908:Gliese 380:Groombridge 1618
49929:34 Leo
50027:19 Sex
50099:OME Car
50191:q Vel
50218:22 LMi
50303:23 LMi
50316:24 LMi
50319:35 Leo
50333:37 Leo
50335:Adhafera:Aldhafera:ZET Leo:36 Leo
50371:q Car
50372:Tania Borealis:LAM UMa:33 UMa
50384:39 Leo
50414:EPS Sex:22 Sex
50448:32 UMa
50564:40 Leo
50583:Algieba:GAM1 Leo:GAM2 Leo:41 Leo
50676:J Vel
50684:23 Sex:Rs sex
50755:42 Leo
50799:r Vel
50801:Tania Australis:MU UMa:34 UMa
50851:43 Leo
50860:27 LMi
50885:25 Sex
50887:24 Sex
50935:28 LMi
51008:44 Leo
51056:30 LMi
51069:MU Hya:42 Hya
51172:ALF Ant
51213:45 Leo
51232:s Car
51233:BET LMi:31 LMi
51317:Gliese 393:Ross 446
51362:DEL Sex:29 Sex
51376:DEL Ant
51401:35 UMa
51420:32 LMi
51437:BET Sex:30 Sex
51459:36 UMa
51556:33 LMi
51576:p Car
51585:46 Leo
51624:RHO Leo:47 Leo
51635:t Vel
51685:34 LMi
51718:44 Hya
51775:48 Leo
51802:49 Leo
51814:37 UMa
51839:GAM Cha
51849:r Car
51905:PHI2 Hya
51912:t1 Car
51914:35 LMi
51986:p Vel
52032:36 LMi
52085:PHI Hya:PHI3 Hya
52098:37 LMi
52139:38 LMi
52154:x Vel
52316:33 Sex
52353:38 UMa
52419:TET Car
52422:40 LMi
52452:35 Sex
52457:41 LMi
52468:w Car
52478:39 UMa
52584:36 Sex
52595:DEL1 Cha
52633:DEL2 Cha
52638:42 LMi
52685:41 UMa
52686:m Leo:51 Leo
52689:k Leo:52 Leo
52727:MU Vel
52737:b1 Hya
52882:43 LMi
52911:l Leo:53 Leo
52913:40 Sex
52943:NU Hya
52959:44 LMi
52980:41 Sex
53020:EE Leo:Gliese 402:Wolf 358
53043:43 UMa
53064:42 UMa
53229:Praecipula:46 LMi
53252:b3 Hya
53253:u Car
53261:44 UMa
53273:p1 Leo
53295:OME UMa:45 UMa
53355:48 LMi
53417:54 Leo
53423:55 Leo
53426:46 UMa
53449:56 Leo
53492:50 LMi
53502:IOT Ant
53702:ETA Oct
53721:47 UMa
53740:Alkes:ALF Crt:7 Crt
53767:Gliese 408:Ross 104
53773:i Vel
53807:58 Leo
53824:c Leo:59 Leo
53838:49 UMa
53907:p2 Leo:61 Leo
53910:Merak:BET UMa:48 UMa
53954:b Leo:60 Leo
54035:Gliese 411:Lalande 21185
54049:p3 Leo:62 Leo
54061:Dubhe:Dubb:Alruccabah:ALF UMa:50 UMa
54136:51 UMa
54182:CHI Leo:63 Leo
54204:CHI1 Hya
54211:Gliese 412:Lalande 21258
54255:CHI2 Hya
54301:z Car
54336:p4 Leo:65 Leo
54388:64 Leo
54463:x Car
54487:67 Leo
54539:PSI UMa:52 UMa
54682:BET Crt:11 Crt
54849:p5 Leo:69 Leo
54872:Zosma:Duhr:DEL Leo:68 Leo
54879:Chertan:Coxa:Chort:TET Leo:70 Leo
54951:72 Leo
55016:n Leo:73 Leo
55084:PHI Leo:74 Leo
55137:75 Leo
55203:Alula Australis:XI UMa:53 UMa
55219:Alula Borealis:NU UMa:54 UMa
55249:76 Leo
55266:55 UMa
55282:DEL Crt:12 Crt
55425:PI Cen
55434:SIG Leo:77 Leo
55560:56 UMa
55598:LAM Crt:13 Crt
55642:Tsze Tseang:IOT Leo:78 Leo
55650:79 Leo
55687:EPS Crt:14 Crt
55705:GAM Crt:15 Crt
55765:81 Leo
55791:80 Leo
55846:83 Leo A
55848:83 Leo B
55874:KAP Crt:16 Crt
55945:TAU Leo:84 Leo
56034:57 UMa
56080:85 Leo
56127:e Leo:87 Leo
56146:86 Leo
56148:58 UMa
56211:Giausar:LAM Dra:1 Dra
56242:88 Leo
56243:OMI1 Cen
56250:OMI2 Cen
56280:17 Crt
56343:XI Hya
56445:89 Leo
56473:90 Leo
56480:A Cen
56518:C1 Cen
56528:Gliese 433
56561:LAM Cen
56573:C2 Cen
56583:2 Dra
56633:TET Crt:21 Crt
56647:UPS Leo:91 Leo
56675:PI Cha
56700:C3 Cen
56770:59 UMa
56779:OME Vir:1 Vir
56789:60 UMa
56802:IOT Crt:24 Crt
56922:OMI Hya
56975:92 Leo
56997:61 UMa
57029:62 UMa
57087:Gliese 436
57111:3 Dra
57283:ZET Crt:27 Crt
57328:XI Vir:2 Vir
57363:LAM Mus
57367:Gliese 440:Luyten 145-141
57380:NU Vir:3 Vir
57399:CHI UMa:63 UMa
57548:FI Vir:Gliese 447:Ross 128
57544:Gliese 445:AC+79 3888
57562:4 Vir
57565:93 Leo
57581:MU Mus
57632:Denebola:BET Leo:94 Leo
57669:j Cen
57757:Zavijava:Alaraph:BET Vir:5 Vir
57803:B Cen
57936:BET Hya
57939:Groombridge 1830
58001:Phecda:Phad:GAM UMa:64 UMa
58110:6 Vir
58112:65 UMa A
58117:65 UMa D
58159:o Leo:95 Leo
58181:66 UMa
58188:ETA Crt:30 Crt
58484:EPS Cha
58510:b Vir:7 Vir
58587:31 Crt
58590:PI Vir:8 Vir
58684:67 UMa
58758:TET1 Cru
58858:2 Com
58867:TET2 Cru
58905:KAP Cha
58948:OMI Vir:9 Vir
59072:ETA Cru
59184:E Cen
59196:DEL Cen
59199:Alchiba:ALF Crv:1 Crv
59285:10 Vir
59309:11 Vir
59316:EPS Crv:2 Crv
59352:3 Com
59394:3 Crv
59449:RHO Cen
59458:68 UMa
59468:4 Com
59501:5 Com
59608:12 Vir
59654:D Cen
59747:DEL Cru
59774:Megrez:DEL UMa:69 UMa
59803:Gienah:GAM Crv:4 Crv
59819:6 Com
59831:2 CVn
59847:7 Com
59929:EPS Mus
60000:BET Cha
60009:ZET Cru
60030:13 Vir
60059:F Cen
60087:8 Com
60098:9 Com
60122:3 CVn
60129:Zaniah:ETA Vir:15 Vir
60172:c Vir:16 Vir
60189:ZET Crv:5 Crv
60202:11 Com
60212:70 UMa
60260:EPS Cru
60320:ZET2 Mus
60329:ZET1 Mus
60351:12 Com
60353:17 Vir
60425:6 Crv
60449:x1 Cen
60467:4 CVn
60485:5 CVn
60514:13 Com
60584:71 UMa
60610:x2 Cen
60646:6 CVn
60697:14 Com
60710:G Cen
60718:Acrux:ALF1 Cru:ALF2 Cru
60742:GAM Com:15 Com
60746:16 Com
60795:73 UMa
60823:SIG Cen
60855:u Cen
60904:17 Com
60941:18 Com
60957:20 Com
60965:Algorab:DEL Crv:7 Crv
60978:74 UMa
60988:7 CVn
60992:75 UMa
60998:4 Dra
61071:21 Com
61084:Gacrux:GAM Cru
61136:35 Cru
61174:ETA Crv:8 Crv
61199:GAM Mus
61246:20 Vir
61281:KAP Dra:5 Dra
61295:22 Com
61317:Chara:BET CVn:8 CVn
61318:q Vir:21 Vir
61359:Kraz:BET Crv:9 Crv
61384:6 Dra
61394:23 Com
61415:24 Com B
61418:24 Com A
61558:f Vir:25 Vir
61571:25 Com
61585:ALF Mus
61622:TAU Cen
61692:9 CVn
61724:26 Com
61740:CHI Vir:26 Vir
61789:l Cen
61874:Gliese 480.1:Luyten 399-68
61932:Muhlifain:GAM Cen
61936:76 UMa
61937:27 Vir
61941:Porrima:GAM Vir:29 Vir
61960:RHO Vir:30 Vir
61966:39 Cru
61968:d1 Vir:31 Vir
62012:w Cen
62207:10 CVn
62223:Y CVn
62267:d2 Vir:32 Vir
62268:IOT Cru
62322:BET Mus
62325:33 Vir
62356:27 Com
62394:34 Vir
62423:7 Dra
62434:Mimosa:BET Cru
62443:35 Vir
62478:28 Com
62516:11 CVn
62541:29 Com
62576:30 Com
62683:p Cen
62757:37 Vir
62763:31 Com
62807:32 Com
62867:e Cen
62875:38 Vir
62886:35 Com
62896:n Cen
62931:KAP Cru
62933:41 Vir
62956:Alioth:EPS UMa:77 UMa
62985:PSI Vir:40 Vir
63003:MU1 Cru
63005:MU2 Cru
63007:LAM Cru
63031:IOT Oct
63076:8 Dra
63090:Minelauva:Auva:DEL Vir:43 Vir
63121:ALF1 CVn:12 CVn B
63125:Cor Caroli:ALF2 CVn:12 CVn A
63210:H Cen
63355:36 Com
63414:k Vir:44 Vir
63432:9 Dra
63462:37 Com
63494:46 Vir
63503:78 UMa
63533:38 Com
63608:Vindemiatrix:Almuredin:EPS Vir:47 Vir
63613:DEL Mus
63724:XI1 Cen
63750:48 Vir
63901:14 CVn
63945:f Cen
63948:39 Com
63950:40 Com
64004:XI2 Cen
64022:41 Com
64078:49 Vir
64094:TET Mus
64122:g Vir
64166:PSI Hya:45 Hya
64217:15 CVn
64224:50 Vir
64238:TET Vir:51 Vir
64241:ALF Com:42 Com
64246:17 CVn
64394:BET Com:43 Com
64407:53 Vir
64520:54 Vir
64577:55 Vir
64661:ETA Mus
64692:19 CVn
64725:57 Vir
64792:e Vir:59 Vir
64803:r Cen
64844:20 CVn
64852:SIG Vir:60 Vir
64906:21 CVn
64924:61 Vir
64962:GAM Hya:46 Hya
65072:23 CVn
65109:IOT Cen
65241:64 Vir
65271:J Cen
65301:63 Vir
65323:65 Vir
65378:Mizar:ZET UMa:79 UMa
65387:m Cen
65420:66 Vir
65468:IOT1 Mus
65474:Spica:Azimech:ALF Vir:67 Vir
65477:Alcor:80 UMa
65581:i Vir:68 Vir
65628:IOT2 Mus
65639:69 Vir
65721:70 Vir
65790:71 Vir
65810:K Cen
65859:Gliese 514:Ross 490
65892:72 Vir
65936:d Cen
66006:l Vir:74 Vir
66015:73 Vir
66091:75 Vir
66098:h Vir:76 Vir
66198:81 UMa
66200:o Vir:78 Vir
66234:24 CVn
66249:Heze:ZET Vir:79 Vir
66320:80 Vir
66458:25 CVn
66634:82 UMa
66657:EPS Cen
66727:1 Boo
66738:Alkor:83 UMa
66753:KAP Oct
66763:2 Boo
66803:m Vir:82 Vir
66821:Q Cen
66936:84 Vir
67057:83 Vir
67139:85 Vir
67153:i Cen:1 Cen
67155:Gliese 526:Lalande 25372
67172:86 Vir
67231:84 UMa
67234:M Cen
67239:3 Boo
67244:z Cen
67275:TAU Boo:4 Boo
67288:87 Vir
67301:Benetnasch:Alkaid:ETA UMa:85 UMa
67457:2 Cen
67459:UPS Boo:5 Boo
67464:NU Cen
67472:MU Cen
67480:e Boo:6 Boo
67494:89 Vir
67627:i Dra:10 Dra
67669:3 Cen
67786:h Cen:4 Cen
67787:7 Boo
67819:y Cen
67848:86 UMa
67927:Muphrid:ETA Boo:8 Boo
67929:p Vir:90 Vir
68002:ZET Cen
68092:92 Vir
68103:9 Boo
68245:PHI Cen
68269:47 Hya
68276:10 Boo
68282:UPS1 Cen
68390:48 Hya
68478:11 Boo
68520:TAU Vir:93 Vir
68523:UPS2 Cen
68702:Agena:Hadar:BET Cen
68756:Thuban:ALF Dra:11 Dra
68815:TET Aps
68862:CHI Cen
68895:PI Hya:49 Hya
68933:Menkent:TET Cen:5 Cen
68940:95 Vir
68956:3 UMi
69068:13 Boo
69112:4 UMi
69127:96 Vir
69226:d Boo:12 Boo
69415:50 Hya
69427:KAP Vir:98 Vir
69481:KAP1 Boo:17 Boo B
69483:KAP2 Boo:17 Boo A
69536:14 Boo
69612:15 Boo
69673:Arcturus:ALF Boo:16 Boo
69701:Syrma:IOT Vir:99 Vir
69713:IOT Boo:21 Boo
69732:LAM Boo:19 Boo
69879:A Boo
69896:ETA Aps
69929:Cs Vir
69974:LAM Vir:100 Vir
69989:18 Boo
69996:IOT Lup
70012:UPS Vir:102 Vir
70027:20 Boo
70069:v Cen
70090:PSI Cen
70248:EPS Aps
70300:a Cen
70306:k Hya:51 Hya
70336:2 Lib
70497:TET Boo:23 Boo
70574:TAU1 Lup
70576:TAU2 Lup
70602:f Boo:22 Boo
70638:DEL Oct
70680:104 Vir
70692:5 UMi
70753:l Hya:52 Hya
70755:PHI Vir:105 Vir
70791:g Boo:24 Boo
70794:106 Vir
70890:Proxima:Proxima Cen:ALF Cen C:V645 Cen:Gliese 551
71053:RHO Boo:25 Boo
71075:Seginus:Ceginus:GAM Boo:27 Boo
71115:26 Boo
71121:SIG Lup
71253:Gliese 555:BD-11 3759
71284:SIG Boo:28 Boo
71352:ETA Cen
71536:RHO Lup
71618:33 Boo
71681:Rigel Kentaurus B:Toliman B:ALF2 Cen:ALF Cen B:Gliese 559 B
71683:Rigel Kentaurus A:Toliman A:ALF1 Cen:ALF Cen A:Gliese 559 A
71762:PI1 Boo:PI2 Boo:29 Boo
71795:ZET Boo:30 Boo
71832:31 Boo
71837:32 Boo
71860:Men:ALF Lup
71908:ALF Cir
71957:MU Vir:107 Vir
71974:4 Lib
71995:34 Boo:W Boo
72010:c1 Cen
72104:c2 Cen
72105:Izar:Mirak:Pulcherrima:EPS Boo:36 Boo
72125:OMI Boo:35 Boo
72154:108 Vir
72194:5 Lib
72197:m Hya:54 Hya
72220:109 Vir
72290:b Lup
72323:55 Hya
72357:56 Hya
72370:ALF Aps
72378:57 Hya
72487:h Boo:38 Boo
72489:MU Lib:7 Lib
72524:39 Boo
72571:E Hya:58 Hya
72603:ALF1 Lib:8 Lib
72607:Kocab:Kochab:BET UMi:7 UMi
72622:Zubenelgenubi:ALF2 Lib:9 Lib
72631:11 Lib
72659:XI Boo:37 Boo:Gliese 566
72683:OMI Lup
72929:12 Lib
72934:XI1 Lib:13 Lib
72965:ZET Cir
73095:c Lup
73129:TET Cir
73133:XI2 Lib:15 Lib
73165:16 Lib
73184:Gliese 570
73199:Rr UMi
73249:17 Lib
73273:BET Lup
73284:59 Hya
73310:18 Lib
73334:Ke Kwan:KAP Cen
73369:40 Boo
73473:Zuben Elakribi:Mulu-lizi:DEL Lib:19 Lib
73540:PI1 Oct
73555:Nekkar:Nekbar:BET Boo:42 Boo
73566:60 Hya
73568:OME Boo:41 Boo
73620:110 Vir
73695:i Boo:44 Boo
73714:SIG Lib:20 Lib:GAM Sco
73745:PSI Boo:43 Boo
73771:PI2 Oct
73776:ETA Cir
73807:PI Lup
73841:k Boo:47 Boo
73945:NU Lib:21 Lib
73996:c Boo:45 Boo
74087:b Boo:46 Boo
74117:LAM Lup
74296:OME Oct
74376:KAP1 Lup
74380:KAP2 Lup
74392:IOT1 Lib:24 Lib
74395:ZET Lup
74449:e Lup
74493:IOT2 Lib:25 Lib
74500:23 Lib
74596:CHI Boo:48 Boo
74600:26 Lib
74604:i Lup:1 Lup
74649:3 Ser
74666:DEL Boo:49 Boo
74689:4 Ser
74778:DEL Cir
74785:Zubeneschamali:BET Lib:27 Lib
74793:11 UMi
74824:BET Cir
74837:EPS Cir
74857:f Lup:2 Lup
74911:MU Lup
74946:GAM TrA
74975:5 Ser
74995:Gliese 581:Wolf 562
75049:OMI CrB:1 CrB
75097:Pherkad:Pherkab:GAM UMi:13 UMi
75110:28 Lib
75118:OMI Lib:29 Lib
75119:6 Ser
75141:DEL Lup
75177:PHI1 Lup
75178:50 Boo
75181:NU2 Lup
75206:NU1 Lup
75230:7 Ser
75264:EPS Lup
75304:PHI2 Lup
75312:ETA CrB:2 CrB
75323:GAM Cir
75342:8 Ser
75379:EPS Lib:31 Lib
75411:Alkalurops:MU1 Boo:51 Boo A
75415:MU2 Boo:51 Boo B
75439:UPS Lup
75458:Edasich:IOT Dra:12 Dra
75501:k Lup
75530:TAU1 Ser:9 Ser
75695:Nusakan:BET CrB:3 CrB
75730:ZET1 Lib:32 Lib
75761:10 Ser
75848:33 Lib
75944:ZET3 Lib:34 Lib
75973:NU1 Boo:52 Boo
76008:TET UMi:15 UMi
76013:KAP1 Aps
76041:NU2 Boo:53 Boo
76069:TAU2 Ser:12 Ser
76074:Gliese 588:CD-40 9712
76126:ZET Lib:ZET4 Lib:35 Lib
76127:TET CrB:4 CrB
76133:11 Ser
76219:37 Lib
76259:36 Lib
76267:Alphekkai:Alphecca:Gemma:ALF CrB:5 CrB
76276:DEL Ser:13 Ser
76297:GAM Lup
76307:MU CrB:6 CrB
76333:Zuben Elakrab:GAM Lib:38 Lib
76337:TAU3 Ser:15 Ser
76371:d Lup
76423:TAU4 Ser
76424:TAU5 Ser:18 Ser
76425:16 Ser
76427:14 Ser
76440:EPS TrA
76470:UPS Lib:39 Lib
76534:PHI Boo:54 Boo
76552:OME Lup
76600:TAU Lib:40 Lib
76628:41 Lib
76669:ZET1 CrB:ZET2 CrB:7 CrB
76705:PSI1 Lup:3 Lup
76742:42 Lib
76750:KAP2 Aps
76810:TAU6 Ser:19 Ser
76829:g Lup
76852:IOT Ser:21 Ser
76866:CHI Ser:20 Ser
76878:TAU7 Ser:22 Ser
76880:KAP Lib:43 Lib
76939:h Lup
76945:PSI2 Lup:4 Lup
76952:GAM CrB:8 CrB
76996:RHO Oct
77048:PI CrB:9 CrB
77052:PSI Ser:23 Ser
77055:ZET UMi:16 UMi
77060:Zubenhakrabi:Zubanalakrab:ETA Lib:44 Lib
77070:Unuk:Unukalhai:Unuk Elhaija:ALF Ser:24 Ser
77111:TAU8 Ser:26 Ser
77227:25 Ser
77233:Chow:BET Ser:28 Ser
77257:LAM Ser:27 Ser
77336:UPS Ser:31 Ser
77450:KAP Ser:35 Ser
77501:V CrB
77512:DEL CrB:10 CrB
77516:MU Ser:32 Ser
77578:OME Ser:34 Ser
77622:EPS Ser:37 Ser
77634:CHI Lup:5 Lup
77635:b Sco:1 Sco
77655:KAP CrB:11 CrB
77660:b Ser:36 Ser
77661:RHO Ser:38 Ser
77760:CHI Her:1 Her
77801:39 Ser
77811:LAM Lib:45 Lib
77840:2 Sco
77853:TET Lib:46 Lib
77907:2 Her
77909:3 Sco
77910:40 Ser
77939:47 Lib
77952:BET TrA
77982:KAP TrA
77984:4 Sco
77986:4 Her
78012:LAM CrB:12 CrB
78072:GAM Ser:41 Ser
78104:RHO Sco:5 Sco
78105:XI1 Lup
78106:XI2 Lup
78132:PHI Ser
78159:EPS CrB:13 CrB
78207:48 Lib
78265:PI Sco:6 Sco
78384:ETA Lup
78400:49 Lib
78401:Dschubba:DEL Sco:7 Sco
78436:50 Lib
78459:RHO CrB:15 CrB
78481:r Her:5 Her
78493:IOT CrB:14 CrB
78527:TET Dra:13 Dra
78554:PI Ser:44 Ser
78592:UPS Her:6 Her
78639:ETA Nor
78662:IOT1 Nor
78685:43 Ser
78727:XI Sco
78820:Graffias:Akrab:BET1 Sco:8 Sco A
78821:BET2 Sco:8 Sco B
78914:DEL Nor
78918:TET Lup
78933:OME1 Sco:9 Sco
78990:OME2 Sco:10 Sco
79005:11 Sco
79007:45 Ser
79043:Maasim:KAP Her:7 Her A
79045:7 Her B
79072:47 Ser
79101:PHI Her:11 Her
79102:8 Her
79119:TAU CrB:16 CrB
79153:IOT2 Nor
79248:14 Her:Gliese 614
79280:19 UMi
79332:q Her
79349:10 Her
79374:Jabbah:NU Sco:14 Sco
79375:PSI Sco:15 Sco
79387:16 Sco
79399:c1 Sco:12 Sco
79404:c2 Sco:13 Sco
79420:20 UMi
79488:9 Her
79497:ZET Nor
79509:KAP Nor
79540:CHI Sco:17 Sco
79593:Yed prior:DEL Oph:1 Oph
79607:SIG CrB:17 CrB
79653:TET Nor
79664:DEL TrA
79666:16 Her
79672:18 Sco
79757:UPS CrB:18 CrB
79790:GAM1 Nor
79822:ETA UMi:21 UMi
79881:d Sco
79882:Yed posterior:EPS Oph:2 Oph
79963:LAM Nor
79992:TAU Her:22 Her
80000:GAM2 Nor
